,subject,metadata.category.set,metadata.category.len,metadata.category.valid,metadata.category.reasons,metadata.unit.value,metadata.unit.valid,metadata.unit.reasons,metadata.dims.shape,metadata.dims.value,metadata.dims.valid,metadata.dims.reasons,metadata.valid,metadata.reasons,valid_x,reasons_x,metadata.dims.product,metadata.dims_by_unit,valid_y,reasons_y,paths.source_mesh.exists,paths.source_mesh.fsize,paths.source_mesh.valid,paths.source_mesh.reasons,paths.source_mask.exists,paths.source_mask.fsize,paths.source_mask.valid,paths.source_mask.reasons,paths.valid,paths.reasons,paths.source_mask.exc
6717,wss.c3814bd41e0273f621001e6372ea21bf,{'ComputerMouse'},1.0,True,(),0.0515379511784461,True,(),"(3,)",[10.684693  3.600065 23.692102],True,(),True,(),True,(),911.330665305235,[207.31699176  69.85269918 459.7020537 ],True,(),True,203674.0,True,(),True,19995.0,True,(),True,(),
6718,wss.c382be46c8ab7815d333084c1357713e,{'Bottle'},1.0,True,(),0.0023902699328243,True,(),"(3,)",[ 8.6648245 35.774994   9.091464 ],True,(),True,(),True,(),2818.2087811329925,[ 3625.04016011 14966.92633276  3803.53025202],True,(),True,579530.0,True,(),True,27474.0,True,(),True,(),
6719,wss.c38b02dfe34a26d0d6f05f55d4d695b0,"{'_StanfordSceneDBModels', 'ToyFigure'}",2.0,True,(),0.0007315479715627261,True,(),"(3,)",[26.351944 28.541567  8.038264],True,(),True,(),True,(),6045.785542714389,[36022.16809337 39015.30468197 10988.02035201],True,(),True,21357738.0,True,(),True,33228.0,True,(),True,(),
6720,wss.c38b5b904fa8c7278af30108ea9ccb6c,"{'Painting', 'WallArt'}",2.0,True,(),0.0203846980542635,True,(),"(3,)",[128.54388   67.38997    5.096176],True,(),True,(),True,(),44145.972245245,[6305.90061515 3305.90964951  250.00007292],True,(),True,13000.0,True,(),True,42342.0,True,(),True,(),
6721,wss.c39657b19417a5165194b1845116f6e1,{'Truck'},1.0,True,(),0.0028027893433241,True,(),"(3,)",[148.56563 169.57501 483.09622],True,(),True,(),True,(),12170651.859384265,[ 53006.34896228  60502.23160863 172362.65763272],True,(),True,2996345.0,True,(),True,36503.0,True,(),True,(),
6722,wss.c39b166456cbc5d846074d408a0a7828,{'Ruler'},1.0,True,(),0.0005877602244956834,True,(),"(3,)",[55.27626     0.69420356  3.7487051 ],True,(),True,(),True,(),143.8489726158329,[94045.59494891  1181.09992999  6377.94961919],True,(),True,100874.0,True,(),True,17274.0,True,(),True,(),
6723,wss.c3a4c0139cbe53507810fb143767556,{'Printer'},1.0,True,(),0.019621992816673,True,(),"(3,)",[36.904552 25.580801 45.1887  ],True,(),True,(),True,(),42660.3018895101,[1880.77492153 1303.68007159 2302.96180527],True,(),True,863393.0,True,(),True,42753.0,True,(),True,(),
6724,wss.c3b80b0fb5e91cd36b9fd5bcb0435bc2,"{'_StanfordSceneDBModels', 'Rug'}",2.0,True,(),0.0210089971872559,True,(),"(3,)",[197.48457      0.49627453 132.35667   ],True,(),True,(),True,(),12971.822205513528,[9399.99983054   23.62199993 6299.9994155 ],True,(),True,1656.0,True,(),True,16516.0,True,(),True,(),
6725,wss.c3d3b9e2d097202a3f8f528a267748f,"{'Computer', 'Laptop'}",2.0,True,(),0.0319314187475114,True,(),"(3,)",[45.370304 28.91441  34.7502  ],True,(),True,(),True,(),45587.243487016574,[1420.86715153  905.51598188 1088.27610432],True,(),True,512357.0,True,(),True,54509.0,True,(),True,(),
6726,wss.c3e248c5f88e72e9ea65c47b660136e7,{'Couch'},1.0,True,(),0.0243684782227922,True,(),"(3,)",[215.06093  71.16668  96.78015],True,(),True,(),True,(),1481236.879274782,[8825.37383064 2920.44005987 3971.53031532],True,(),True,2286563.0,True,(),True,32389.0,True,(),True,(),
6727,wss.c3f1944d562738f7daaccab222ac90bc,"{'_StanfordSceneDBModels', 'PowerStrip'}",2.0,True,(),0.0451334560465121,True,(),"(3,)",[41.184296   5.6926827  9.026703 ],True,(),True,(),True,(),2116.3026592589695,[912.50038458 126.12999754 200.00026124],True,(),True,151885.0,True,(),True,22324.0,True,(),True,(),
6728,wss.c4041ee8cd9f1960985620cba44cf716,{'_StanfordSceneDBModels'},1.0,True,(),0.0381622517847713,True,(),"(3,)",[53.27233    1.6695986  7.6324434],True,(),True,(),True,(),678.8555242089083,[1395.94304604   43.75000221  199.9998177 ],True,(),True,81904.0,True,(),True,17769.0,True,(),True,(),
6729,wss.c40c0001176913ad966682ff0be3efee,"{'Bird', '_Attributes'}",2.0,True,(),0.0044682727064985,True,(),"(3,)",[23.782917 17.970154  6.230367],True,(),True,(),True,(),2662.7509524428774,[5322.61984937 4021.72275069 1394.35692699],True,(),True,2111533.0,True,(),True,31953.0,True,(),True,(),
6730,wss.c413e1b31896c5753413a73da306e093,"{'Bed', 'CanopyBed', 'PosterBed'}",3.0,True,(),0.0272445091720465,True,(),"(3,)",[223.40497 228.17276 237.02722],True,(),True,(),True,(),12082445.61637684,[8199.99980874 8374.99984159 8699.99964041],True,(),True,182022.0,True,(),True,32476.0,True,(),True,(),
6731,wss.c423fae01d1524d9388a3b2bafcebb0f,"{'_StanfordSceneDBModels', 'PowerSocket'}",2.0,True,(),0.0628638275124335,True,(),"(3,)",[17.287552  28.288723   0.8172297],True,(),True,(),True,(),399.66027611301104,[274.999991   450.00000985  12.99999908],True,(),True,118592.0,True,(),True,19315.0,True,(),True,(),
6732,wss.c42613c1dd4dc524374eb4f2d2373ac0,{'Ipod'},1.0,True,(),0.022245792889974,True,(),"(3,)",[13.803513  24.688381   1.8199949],True,(),True,(),True,(),620.2294882994853,[ 620.4999331  1109.80000228   81.81299309],True,(),True,388153.0,True,(),True,43666.0,True,(),True,(),
6733,wss.c42f5c8425c592889977f83d67d415bd,"{'Painting', 'WallArt'}",2.0,True,(),0.0589100638902605,True,(),"(3,)",[123.711136  75.94038    4.418255],True,(),True,(),True,(),41508.050696743594,[2100.00003107 1289.09009743   75.00000353],True,(),True,128040.0,True,(),True,46898.0,True,(),True,(),
6734,wss.c42f6a60d43119f81f6a5b0146bf3030,"{'Table', 'AccentTable'}",2.0,True,(),0.0378151650030042,True,(),"(3,)",[ 65.32305 104.40011  62.2449 ],True,(),True,(),True,(),424493.6363031966,[1727.42998728 2760.80006505 1646.03010446],True,(),True,858371.0,True,(),True,24060.0,True,(),True,(),
6735,wss.c44d36107dfd83daad9c63e869569890,"{'_StanfordSceneDBModels', 'CoatRack'}",2.0,True,(),0.0295528634429668,True,(),"(3,)",[ 79.05391 180.27246  79.05391],True,(),True,(),True,(),1126616.467938044,[2675.00000982 6099.99976307 2675.00000982],True,(),True,4483923.0,True,(),True,19355.0,True,(),True,(),
6736,wss.c45633a0a85fb4d0631c3671ad15929d,"{'Table', 'EndTable'}",2.0,True,(),0.0287022472953417,True,(),"(3,)",[60.27472 68.34723 60.27472],True,(),True,(),True,(),248308.34836222578,[2100.00002368 2381.2501264  2100.00002368],True,(),True,40812.0,True,(),True,29564.0,True,(),True,(),
6737,wss.c45a6447cc8b8c17716c439e724594ce,"{'Lamp', 'FloorLamp'}",2.0,True,(),0.027186508989379,True,(),"(3,)",[ 27.215227 171.30598   29.635147],True,(),True,(),True,(),138162.94143476276,[1001.05633315 6301.13929181 1090.06812944],True,(),True,58456.0,True,(),True,25023.0,True,(),True,(),
6738,wss.c46b7177eaa62060ad9100b80a82b6fa,{'Lamp'},1.0,True,(),0.0100479090124753,True,(),"(3,)",[ 25.803532 105.806816  19.439617],True,(),True,(),True,(),53073.8394318943,[ 2568.0499264  10530.23229695  1934.69277796],True,(),True,553737.0,True,(),True,17914.0,True,(),True,(),
6739,wss.c4729e522fd3d750def51fa1c8b9ff22,{'_StanfordSceneDBModels'},1.0,True,(),0.0444656766635816,True,(),"(3,)",[21.225557 31.28805  21.225557],True,(),True,(),True,(),14096.025884729766,[477.34699194 703.64497625 477.34699194],True,(),True,842336.0,True,(),True,60505.0,True,(),True,(),
6740,wss.c47347fe34186104ce1c87046f7725cd,{'Oven'},1.0,True,(),0.0071374281522434,True,(),"(3,)",[124.01282 146.85258 120.08722],True,(),True,(),True,(),2186980.724385234,[17375.00082029 20574.99940701 16824.99878647],True,(),True,475228.0,True,(),True,59011.0,True,(),True,(),
6741,wss.c47f71319ead4eb8a4fb72f4f3b0e317,"{'Chair', 'OfficeChair'}",2.0,True,(),0.0059395075791241,True,(),"(3,)",[64.04908  94.72212  68.052414],True,(),True,(),True,(),412864.7842755002,[10783.5673491  15947.80690792 11457.58517746],True,(),True,2771535.0,True,(),True,37678.0,True,(),True,(),
6742,wss.c484d712f9e5f7eddeb8736b6b7dc5f5,{'USBStick'},1.0,True,(),0.0754803192575129,True,(),"(3,)",[21.60254    1.8342285  3.9853516],True,(),True,(),True,(),157.91555003993454,[286.20096222  24.30075175  52.79987736],True,(),True,6577612.0,True,(),True,20815.0,True,(),True,(),
6743,wss.c491d8bc77f4fb1ca4c322790a683350,{'DrinkingUtensil'},1.0,True,(),0.0474206509713362,True,(),"(3,)",[17.261108 24.410822 17.261597],True,(),True,(),True,(),7273.309139022345,[363.99981119 514.7719717  364.01012315],True,(),True,955575.0,True,(),True,46213.0,True,(),True,(),
6744,wss.c49a84d7b0f5e75fa0e305364736d936,"{'DeskLamp', 'Lamp'}",2.0,True,(),0.0445189330494895,True,(),"(3,)",[21.03257 82.82748 22.79721],True,(),True,(),True,(),39714.44439072692,[ 472.44101687 1860.50011369  512.07898389],True,(),True,962930.0,True,(),True,19343.0,True,(),True,(),
6745,wss.c49e476c1cfb9124b554ad4a156f6b68,{'ChestOfDrawers'},1.0,True,(),0.0374848491170603,True,(),"(3,)",[ 95.586365 115.26591   78.70394 ],True,(),True,(),True,(),867148.1538028803,[2549.99999337 3074.99997239 2099.62002926],True,(),True,531766.0,True,(),True,90727.0,True,(),True,(),
6746,wss.c4b4330a8f40672de80ce30fd323e552,{'_StanfordSceneDBModels'},1.0,True,(),0.0049288949046219,True,(),"(3,)",[17.744015 17.744022 17.84741 ],True,(),True,(),True,(),5619.260474632042,[3599.99864947 3600.00006966 3620.97596832],True,(),True,558855.0,True,(),True,118468.0,True,(),True,(),
6747,wss.c4c598c29a542a5f150539b40d03634f,{'Chair'},1.0,True,(),0.0077918030413796,True,(),"(3,)",[ 77.5226   95.30637 104.55337],True,(),True,(),True,(),772481.8678713855,[ 9949.25046081 12231.61949729 13418.37947453],True,(),True,540877.0,True,(),True,56115.0,True,(),True,(),
6748,wss.c4cb5bcb1a9399ae504721639e19f609,"{'_StanfordSceneDBModels', 'Purse'}",2.0,True,(),0.0887353645210089,True,(),"(3,)",[50.71004  43.892845 24.602718],True,(),True,(),True,(),54760.92471727144,[571.47497251 494.64883857 277.25944591],True,(),True,10170447.0,True,(),True,78250.0,True,(),True,(),
6749,wss.c4cb6693ee1f34d03f7f3ed2c3c690fe,"{'_StanfordSceneDBModels', 'Poster', '_SceneGalleryModels', 'WallArt'}",4.0,True,(),0.0312078331977466,True,(),"(3,)",[90.2568     69.203995    0.24573112],True,(),True,(),True,(),1534.8687996955111,[2892.12004653 2217.52002331    7.87402055],True,(),True,5632.0,True,(),True,16516.0,True,(),True,(),
6750,wss.c4d76ad65741ed1cdf16e78e07c53dc6,{'Guitar'},1.0,True,(),0.0007433525703303494,True,(),"(3,)",[ 38.382584   9.663583 104.410706],True,(),True,(),True,(),38727.318080938945,[ 51634.42696235  12999.99944267 140459.19818855],True,(),True,179904.0,True,(),True,18643.0,True,(),True,(),
6751,wss.c4ddd727563d7d3d48b2db1df0c3b14d,"{'ChestOfDrawers', 'Armoire'}",2.0,True,(),0.024010950108,True,(),"(3,)",[ 96.04379  182.48322   58.860474],True,(),True,(),True,(),1031611.0378477442,[3999.99956553 7599.99996582 2451.40128713],True,(),True,3866893.0,True,(),True,40952.0,True,(),True,(),
6752,wss.c4f9249def12870a2b3e9b6eb52d35df,"{'Chair', 'Recliner'}",2.0,True,(),0.0277595900281259,True,(),"(3,)",[101.66421  91.56501 114.38684],True,(),True,(),True,(),1064813.8710466425,[3662.30949005 3298.50008257 4120.62425577],True,(),True,848570.0,True,(),True,55642.0,True,(),True,(),
6753,wss.c508182852c9a85844608b3255ca1886,{'Pizza'},1.0,True,(),0.0145882726857195,True,(),"(3,)",[48.953285   2.1034625 48.95328  ],True,(),True,(),True,(),5040.787739443384,[3355.66012883  144.18859212 3355.65978609],True,(),True,3028004.0,True,(),True,19842.0,True,(),True,(),
6754,wss.c51b79493419eccdc1584fff35347dc6,"{'Mug', 'DrinkingUtensil'}",2.0,True,(),0.0416247729692508,True,(),"(3,)",[23.763832 18.822342 17.646072],True,(),True,(),True,(),7892.928716882229,[570.9059847  452.19086273 423.93196986],True,(),True,10571892.0,True,(),True,70810.0,True,(),True,(),
6755,wss.c524846427bcc255d523e782c57ab45,{'Shirt'},1.0,True,(),0.0036343482615035,True,(),"(3,)",[43.824425  55.9931     5.3942885],True,(),True,(),True,(),13236.8579696269,[12058.39997895 15406.64129332  1484.25195162],True,(),True,496509.0,True,(),True,46495.0,True,(),True,(),
6756,wss.c52531bfe9fcb17a87586c1eb104adc8,{'Speaker'},1.0,True,(),0.0305772604131206,True,(),"(3,)",[38.787315 59.8663   38.787323],True,(),True,(),True,(),90066.22112986143,[1268.50196767 1957.86997236 1268.5022293 ],True,(),True,196733.0,True,(),True,48632.0,True,(),True,(),
6757,wss.c527f1e7ae2c7b8a4f7482420c2e91df,"{'Table', 'RoundTable', 'AccentTable'}",3.0,True,(),0.0491560924022863,True,(),"(3,)",[93.39661 98.32546 93.39661],True,(),True,(),True,(),857685.7861733701,[1900.00070054 2000.27006206 1900.00070054],True,(),True,2914235.0,True,(),True,33294.0,True,(),True,(),
6758,wss.c528887fc9e3bee5e523f60434adc08,{'Book'},1.0,True,(),0.0341678787806816,True,(),"(3,)",[23.96043   41.001453   6.1245246],True,(),True,(),True,(),6016.80918371572,[ 701.25599993 1199.99995502  179.24801944],True,(),True,1626975.0,True,(),True,21165.0,True,(),True,(),
6759,wss.c52af321a31d28a2e95e8a5faf311c2,"{'TableLamp', 'Lamp'}",2.0,True,(),0.0389225303058227,True,(),"(3,)",[31.963257 67.74661  31.998035],True,(),True,(),True,(),69288.61878634876,[ 821.2019298  1740.54999682  822.09544828],True,(),True,4557614.0,True,(),True,28280.0,True,(),True,(),
6760,wss.c531f955f46b17f9c7075a453b9c7f95,"{'ChestOfDrawers', 'Dresser'}",2.0,True,(),0.0312940752131678,True,(),"(3,)",[ 75.105774 178.4604    64.9352  ],True,(),True,(),True,(),870352.8798334452,[2399.99979192 5702.68968756 2074.99980612],True,(),True,374900.0,True,(),True,35514.0,True,(),True,(),
6761,wss.c534e117a4fcebf67843fb4efdc19510,{'Bathtub'},1.0,True,(),0.0480000960833817,True,(),"(3,)",[288.03564  78.00016 154.07935],True,(),True,(),True,(),3461673.947521722,[6000.73048812 1625.00008051 3209.9800328 ],True,(),True,322122.0,True,(),True,43513.0,True,(),True,(),
6762,wss.c5380b779c689a919201f2703b45dd7,"{'_StanfordSceneDBModels', 'Couch'}",2.0,True,(),0.0257870128066594,True,(),"(3,)",[219.01811   86.930336  87.681   ],True,(),True,(),True,(),1669386.4321222056,[8493.34940972 3371.08980601 3400.19996335],True,(),True,1360420.0,True,(),True,34171.0,True,(),True,(),
6763,wss.c53b764706d3ea0c903ed64490279b2a,{'Camera'},1.0,True,(),0.0010394486608171,True,(),"(3,)",[14.845832 10.778764 13.585834],True,(),True,(),True,(),2174.001346011811,[14282.41005028 10369.69347916 13070.23089464],True,(),True,4811644.0,True,(),True,43526.0,True,(),True,(),
6764,wss.c53ec0141303c1eb4508add1163b4513,"{'Couch', '_RandomSetStudyModels'}",2.0,True,(),0.0072022095760798,True,(),"(3,)",[279.4798   93.70839 111.10856],True,(),True,(),True,(),2909888.975806432,[38804.73027725 13011.06125976 15427.0101177 ],True,(),True,182052.0,True,(),True,18796.0,True,(),True,(),
6765,wss.c54d3a5a9c8a655e46407779dbd69b2d,"{'DeskLamp', 'Lamp'}",2.0,True,(),0.0254302822371729,True,(),"(3,)",[19.350817 75.42952  41.95615 ],True,(),True,(),True,(),61240.15473110658,[ 760.93599039 2966.12987998 1649.84995482],True,(),True,35155406.0,True,(),True,19027.0,True,(),True,(),
6766,wss.c552c2e36d17fc0d5addb4c0a57bab99,"{'_StanfordSceneDBModels', '_SceneGalleryModels', 'TissueBox'}",3.0,True,(),0.0364204401422916,True,(),"(3,)",[28.863928 21.880928 13.062592],True,(),True,(),True,(),8249.93509479201,[792.52002137 600.78702823 358.66101423],True,(),True,31607.0,True,(),True,42778.0,True,(),True,(),
6767,wss.c55cd55a8c4d28a1ac51268fdb437a9e,{'Fireplace'},1.0,True,(),0.0306835914694045,True,(),"(3,)",[195.60728 155.71922 121.96738],True,(),True,(),True,(),3715103.59518416,[6374.97993659 5074.99978141 3975.00338647],True,(),True,486233.0,True,(),True,74857.0,True,(),True,(),
6768,wss.c55dc24c7d7e0d1ec3e8c31db303ef20,"{'Table', 'EndTable', 'RoundTable'}",3.0,True,(),0.038872816249409,True,(),"(3,)",[101.06932   81.754585 101.06932 ],True,(),True,(),True,(),835123.694459338,[2599.99994216 2103.12997328 2599.99994216],True,(),True,472218.0,True,(),True,35016.0,True,(),True,(),
6769,wss.c586c25a121326bcd621f96e518e01fd,{'Oven'},1.0,True,(),0.0254755350106006,True,(),"(3,)",[120.1039  156.36934 111.75608],True,(),True,(),True,(),2098842.6122929575,[4714.47998835 6138.01986631 4386.80011837],True,(),True,18619445.0,True,(),True,58495.0,True,(),True,(),
6770,wss.c58b04ebb038758ba866d377a1785e37,"{'DeskLamp', 'Lamp'}",2.0,True,(),0.0005006926178678954,True,(),"(3,)",[36.21326  30.881435 74.548874],True,(),True,(),True,(),83369.30554100324,[ 72326.33098169  61677.4322168  148891.49817597],True,(),True,3707282.0,True,(),True,16904.0,True,(),True,(),
6771,wss.c58d1c25553a224ad9d271f9da38313c,{'Speaker'},1.0,True,(),0.0014584037905786,True,(),"(3,)",[23.006289 75.80055  17.828987],True,(),True,(),True,(),31091.780722797743,[15774.9788835  51975.00890335 12225.00045267],True,(),True,1130825.0,True,(),True,43105.0,True,(),True,(),
6772,wss.c59440ee1e2e1433f15777656316b8aa,"{'Cup', 'DrinkingUtensil'}",2.0,True,(),0.0006400741711185426,True,(),"(3,)",[16.2936   30.325434 19.016026],True,(),True,(),True,(),9396.017951761136,[25455.79986695 47377.99987618 29709.09756719],True,(),True,1603808.0,True,(),True,24758.0,True,(),True,(),
6773,wss.c5a2f2b387962f95efa86b03d795ce7f,"{'_StanfordSceneDBModels', 'FruitBowl', 'Bowl'}",3.0,True,(),0.0323204139543171,True,(),"(3,)",[38.996197 35.266094 38.996197],True,(),True,(),True,(),53629.2683615192,[1206.55004775 1091.1399232  1206.55004775],True,(),True,5131742.0,True,(),True,83007.0,True,(),True,(),
6774,wss.c5ae5f33747b0810e2b24d5cb1e4e616,{'PictureFrame'},1.0,True,(),0.0381695899359032,True,(),"(3,)",[22.993164 30.357876 14.386108],True,(),True,(),True,(),10041.843206308455,[602.39483942 795.34194763 376.8997263 ],True,(),True,25677.0,True,(),True,57968.0,True,(),True,(),
6775,wss.c5afaadb73323de9645a86b04c64b372,"{'Chair', 'OfficeSideChair', '_EvalSetWithPrior'}",3.0,True,(),0.0323947158494858,True,(),"(3,)",[60.678215 98.2001   66.11885 ],True,(),True,(),True,(),393976.22795011965,[1873.08989781 3031.36167195 2041.038122  ],True,(),True,2651929.0,True,(),True,31977.0,True,(),True,(),
6776,wss.c5b5fefe11d3d9d28524f7821d57684c,{'Book'},1.0,True,(),0.0406170556024196,True,(),"(3,)",[25.585575  39.977337   6.3963914],True,(),True,(),True,(),6542.505154522224,[629.92195324 984.25000057 157.48043045],True,(),True,172098.0,True,(),True,20811.0,True,(),True,(),
6777,wss.c5b6259812704f11e3ebe8b18779c486,"{'Lamp', '_AttributesTrain', 'FloorLamp', '_StanfordSceneDBModels', '_PilotStudyModels'}",5.0,True,(),0.0005325884660567759,True,(),"(3,)",[111.386024 149.88264  110.54001 ],True,(),True,(),True,(),1845446.8228544435,[209140.88662995 281422.99270901 207552.39184661],True,(),True,3967976.0,True,(),True,19970.0,True,(),True,(),
6778,wss.c5b7e21b70a915bc44221bef0fa3c36b,{'Cabinet'},1.0,True,(),0.0411595995078353,True,(),"(3,)",[ 49.39152 142.00063 101.87001],True,(),True,(),True,(),714478.2482109793,[1200.00001435 3450.00028421 2475.00002959],True,(),True,211079.0,True,(),True,49239.0,True,(),True,(),
6779,wss.c5bd78aea45863b0b4c4babf6598aa6f,"{'Table', 'CoffeeTable'}",2.0,True,(),0.0233766359948324,True,(),"(3,)",[128.57153   46.753273  58.44152 ],True,(),True,(),True,(),351300.1493059178,[5500.0013701  2000.00004322 2499.99700611],True,(),True,346441.0,True,(),True,31618.0,True,(),True,(),
6780,wss.c5c0f63f94ddf4c258d149fbd24761c4,"{'_Attributes', 'Suitcase'}",2.0,True,(),0.0624796615212573,True,(),"(3,)",[97.82979 79.7089  36.114  ],True,(),True,(),True,(),281613.53929680295,[1565.78617134 1275.75755149  578.01209419],True,(),True,16846218.0,True,(),True,72660.0,True,(),True,(),
6781,wss.c5c33a6e11eaeb79c6d06c0b59a164f1,{'Refrigerator'},1.0,True,(),0.0321980576382872,True,(),"(3,)",[ 78.46699 107.74951  74.91747],True,(),True,(),True,(),633410.7063050225,[2437.01004829 3346.459939   2326.76985803],True,(),True,15731.0,True,(),True,48766.0,True,(),True,(),
6782,wss.c5d14b600ba28289ef2d91f96fdec842,"{'VideoGameController', 'NintendoDS'}",2.0,True,(),0.0004096204914646114,True,(),"(3,)",[15.44351    6.1247277 13.423796 ],True,(),True,(),True,(),1269.7205318975448,[37701.99568088 14952.2004578  32771.29997087],True,(),True,653224.0,True,(),True,36096.0,True,(),True,(),
6783,wss.c5d49f41924ce872b7a97a3c2b004475,{'TrashBin'},1.0,True,(),0.0202024765663514,True,(),"(3,)",[45.859623 77.8357   38.3623  ],True,(),True,(),True,(),136934.83819709386,[2270.00005912 3852.78011556 1898.89095399],True,(),True,470203.0,True,(),True,39529.0,True,(),True,(),
6784,wss.c5dc717515a315993326bf113b3f606f,{'_StanfordSceneDBModels'},1.0,True,(),0.0411864367614021,True,(),"(3,)",[31.071045  3.535431 39.744873],True,(),True,(),True,(),4365.955845322441,[754.39992976  85.83969088 964.99906584],True,(),True,28912.0,True,(),True,19692.0,True,(),True,(),
6785,wss.c5e031ff136c73c54d6196b671312533,"{'LoftBed', 'Bed'}",2.0,True,(),0.0269344141184972,True,(),"(3,)",[215.47531 180.46057 158.91306],True,(),True,(),True,(),6179302.1206266545,[7999.99989055 6699.99982944 5900.00062006],True,(),True,685244.0,True,(),True,49131.0,True,(),True,(),
6786,wss.c5e425b9b1f4f42b6d7d15cb5e1928e,{'Bottle'},1.0,True,(),0.0264896159442024,True,(),"(3,)",[10.094228 35.125793 10.095669],True,(),True,(),True,(),3579.598775567802,[ 381.06358436 1326.0212256   381.11798303],True,(),True,1146744.0,True,(),True,29681.0,True,(),True,(),
6787,wss.c5eb3234b73037562825656dc457df78,{'Bottle'},1.0,True,(),0.021019903308714,True,(),"(3,)",[ 9.593021 35.405315  9.593021],True,(),True,(),True,(),3258.2113559538943,[ 456.37797944 1684.37097355  456.37797944],True,(),True,762183.0,True,(),True,27767.0,True,(),True,(),
6788,wss.c609f4ec72f6094b322ed2ef5fc90e25,{'Bathtub'},1.0,True,(),0.0476093146542389,True,(),"(3,)",[280.89496  110.034645 147.58888 ],True,(),True,(),True,(),4561703.256658716,[5900.00007435 2311.19993638 3100.00009603],True,(),True,250251.0,True,(),True,39451.0,True,(),True,(),
6789,wss.c6140b1685f4af353ec63ba95b65e3e0,"{'Computer', 'Desktop'}",2.0,True,(),0.0078632463345261,True,(),"(3,)",[25.880615 50.58664  56.06432 ],True,(),True,(),True,(),73400.15642600982,[3291.3397214  6433.30220724 7129.92034267],True,(),True,15592698.0,True,(),True,152849.0,True,(),True,(),
6790,wss.c61fb2d0f5e3daa5edd4171cd40b3feb,"{'_StanfordSceneDBModels', 'Vase', '_GeoAutotagEvalSet'}",3.0,True,(),0.0317238738534452,True,(),"(3,)",[20.320759 52.832623 20.320759],True,(),True,(),True,(),21816.346527840295,[ 640.5509962 1665.3900228  640.5509962],True,(),True,1249271.0,True,(),True,52047.0,True,(),True,(),
6791,wss.c6216e84903c2e4db603938f5182f029,{'_StanfordSceneDBModels'},1.0,True,(),0.0043661521697625,True,(),"(3,)",[14.093109 20.426641 14.093193],True,(),True,(),True,(),4057.076217152511,[3227.80985454 4678.40794498 3227.82909345],True,(),True,845161.0,True,(),True,62624.0,True,(),True,(),
6792,wss.c6240441f9be5ad171fa3942fdf21d0b,"{'Donut', 'FoodItem'}",2.0,True,(),0.0055634287691686,True,(),"(3,)",[11.218766  4.429101 11.218782],True,(),True,(),True,(),557.4505940389765,[2016.52011115  796.10995013 2016.52298708],True,(),True,4154621.0,True,(),True,43901.0,True,(),True,(),
6793,wss.c628e08d90856d8175047675df2d5300,{'Telephone'},1.0,True,(),0.0233925063765186,True,(),"(3,)",[24.269724 32.150192 14.760121],True,(),True,(),True,(),11516.972400502891,[1037.49994162 1374.37996094  630.97646581],True,(),True,1129973.0,True,(),True,63204.0,True,(),True,(),
6794,wss.c63171cdc8eaedd23a63a352b1ae090d,"{'Spoon', '_AttributesTrain'}",2.0,True,(),0.0502352987469391,True,(),"(3,)",[ 6.5933833 29.513239   3.7676475],True,(),True,(),True,(),733.1544283526389,[131.25000676 587.50001963  75.00000187],True,(),True,717167.0,True,(),True,17915.0,True,(),True,(),
6795,wss.c631cfa80a9bb0b0504721639e19f609,"{'Chair', 'AccentChair'}",2.0,True,(),0.0265629801772284,True,(),"(3,)",[88.472626 95.07701  72.381805],True,(),True,(),True,(),608854.9517641757,[3330.67394583 3579.30508421 2724.91281163],True,(),True,4821578.0,True,(),True,43982.0,True,(),True,(),
6796,wss.c637b5e2387eec7421aff7e1274fec72,{'Vase'},1.0,True,(),0.0066832512351393,True,(),"(3,)",[53.351585 46.16603  38.569576],True,(),True,(),True,(),94998.05647188127,[7982.87885984 6907.72026604 5771.07976986],True,(),True,1606152.0,True,(),True,46467.0,True,(),True,(),
6797,wss.c63be185c95d3b47cbfb0f16220f1ab,{'TV'},1.0,True,(),0.0016848221806198,True,(),"(3,)",[92.34684  56.368587 21.38523 ],True,(),True,(),True,(),111319.97827563547,[54811.03054212 33456.69807081 12692.87064593],True,(),True,708408.0,True,(),True,47618.0,True,(),True,(),
6798,wss.c644689138389daa749ddac355b8e63d,{'Couch'},1.0,True,(),1.6913457446487508e-05,True,(),"(3,)",[189.88773   52.629955 147.83495 ],True,(),True,(),True,(),1477430.363540767,[11227020.294389    3111720.66187626  8740669.99415909],True,(),True,2563812.0,True,(),True,34664.0,True,(),True,(),
6799,wss.c645e2afae062e02821748ea571c3299,"{'Bed', 'QueenBed'}",2.0,True,(),0.0046847243071633,True,(),"(3,)",[243.37424  93.97926 189.60297],True,(),True,(),True,(),4336623.963707556,[51950.60030061 20060.78775144 40472.59936088],True,(),True,2446753.0,True,(),True,43557.0,True,(),True,(),
6800,wss.c6575b4c39a341c698d5fc0473d00a1c,{'Desk'},1.0,True,(),0.0255709249526177,True,(),"(3,)",[130.87479   77.51811   60.403893],True,(),True,(),True,(),612807.5437264611,[5118.10934655 3031.49417331 2362.20993616],True,(),True,908932.0,True,(),True,37347.0,True,(),True,(),
